well_id,md_m,zone,gr_api,rhob_gcc,nphi_vv,dt_usft,dts_usft,rt_ohmm
WELL_01,2507.5,SEAL_TOP,115.77662039478432,2.5692865790805746,0.08421612476332223,72.07471603023319,121.7461566659209,1.198315653503972
WELL_01,2508.0,SEAL_TOP,117.3689622165166,2.600233050062689,0.06652638180449723,71.13990702355109,115.59229099886048,1.7261980265896948
WELL_01,2508.5,SEAL_TOP,112.25828386778585,2.616010556006255,0.03994306826945952,70.2316856490244,124.57608506003974,2.1260151693433307
WELL_01,2509.0,SEAL_TOP,117.06040312578212,2.5584265805381396,0.058138852105845816,71.0001695318936,120.35803208239138,4.736421628607464
WELL_01,2509.5,SEAL_TOP,113.46111228175101,2.5984781930886136,0.0675386835583403,68.4898174010018,125.37048696290698,2.6021128301360745
WELL_01,2510.0,SEAL_TOP,121.32825557634438,2.657120872550804,0.037265313630131525,66.4230964229136,120.39115748356983,4.305127049802385
WELL_01,2510.5,SEAL_TOP,107.07570939895449,2.618109366557243,0.0458425567599307,67.88707356159976,110.81823506436963,2.048574574413175
WELL_01,2511.0,SEAL_TOP,106.50157029019115,2.5731345360697455,0.07183981076587953,74.91297884900393,117.18139777374806,1.7867988196262519
WELL_01,2511.5,SEAL_TOP,121.50813773895736,2.63376520429824,0.029228392089151116,72.61080006628814,110.59597869418832,2.13351111001754
WELL_01,2512.0,SEAL_TOP,117.07906235398738,2.559417053382223,0.07954557179443275,69.3726825872705,124.99054994884196,2.2190780485755726
WELL_01,2512.5,SEAL_TOP,117.00394280276701,2.5815034780324693,0.06866120523742439,72.43061891598603,122.64883799447496,1.5575657474673898
WELL_01,2513.0,SEAL_TOP,129.92619608915805,2.5663330453028377,0.07184582302279469,75.02244035720997,119.93015972542773,2.63432449862416
WELL_01,2513.5,SEAL_TOP,124.26876463205923,2.6444721967002023,0.03948294204120724,71.42004943363771,122.06133780014378,3.884618281253925
WELL_01,2514.0,SEAL_TOP,113.03689507197704,2.5968946923410647,0.041156595891062756,67.35090848661382,116.99748488897829,2.2536483045536047
WELL_01,2514.5,SEAL_TOP,117.21352639464016,2.5898153613775223,0.08067958122590059,76.40615642429984,122.01174718561127,5.182079320063235
WELL_01,2515.0,SEAL_TOP,120.00533878212005,2.594299391731277,0.038571061089592934,71.09954449803944,117.12118761766169,2.5677944851863654
WELL_01,2515.5,SEAL_TOP,118.78590099658835,2.585195699160606,0.05817927718357818,67.45491782671255,118.59513137508533,2.6990146408658635
WELL_01,2516.0,SEAL_TOP,116.71274995304164,2.6326871252471293,0.028856530532200296,69.79880823454128,112.72283171733775,2.1105550455135074
WELL_01,2516.5,SEAL_TOP,115.465669747568,2.6353753770930313,0.031425742554234415,70.30545898224497,120.73740196688678,2.8920855884900267
WELL_01,2517.0,SEAL_TOP,103.97864505634327,2.635460101178625,0.03655437400212193,69.42390743307399,117.40905612395153,7.702948689858317
WELL_01,2517.5,SEAL_TOP,119.56712408554533,2.607558188333944,0.08838914100451498,75.21437611215765,123.16457996485737,2.6085288612617323
WELL_01,2518.0,SEAL_TOP,108.81739828369942,2.5973062601806474,0.05407953483149978,70.14239028919823,127.61158353734392,1.0403990725467307
WELL_01,2518.5,SEAL_TOP,120.4900815229961,2.6234401259400704,0.019682103220258707,71.24754238623743,115.8893057234649,1.3715431712329373
WELL_01,2519.0,SEAL_TOP,109.27757032592025,2.5739983764145467,0.0769899437233669,72.24314928579949,121.58261559254099,1.592152793921155
WELL_01,2519.5,SEAL_TOP,132.15155271460262,2.5424854536650967,0.07584797555795028,74.3698892252301,122.03582387065039,2.6952712475522085
WELL_01,2520.0,SEAL_TOP,108.65983409253839,2.6197759902520157,0.057131588963327526,72.31524056692871,113.92489605089023,1.7790361840394555
WELL_01,2520.5,SEAL_TOP,111.20043751071235,2.6613862791177842,0.0436667691856572,70.40750571739791,112.3132098034021,2.7577051377340087
WELL_01,2521.0,SEAL_TOP,131.97724957610106,2.547657027215816,0.08581163151377867,73.42301213897787,131.0197441299529,1.5612126633645975
WELL_01,2521.5,SEAL_TOP,118.55055542516983,2.5673023497087475,0.07936585133573341,72.6586810025425,110.13507462714453,1.3973973993805553
WELL_01,2522.0,SEAL_TOP,112.97945478885472,2.6692062172601316,0.02880542045087876,64.8829985677998,113.93144493015451,2.093644615879165
WELL_01,2522.5,SEAL_TOP,126.53018631252893,2.6610015091384884,0.02410344622051401,69.48635975034041,113.18694135135435,2.3511002181992495
WELL_01,2523.0,SEAL_TOP,116.59247756458777,2.6179991185714777,0.044994578071030134,69.07055711963164,118.79223616492708,2.521598224695602
WELL_01,2523.5,SEAL_TOP,127.68813452916282,2.68153487496941,0.02905461252932877,65.06768989380969,117.32317942804482,2.4572877543757974
WELL_01,2524.0,SEAL_TOP,117.24793494188026,2.611472559737704,0.044432512004485156,68.82472955787733,116.00595777408826,2.6926017366045256
WELL_01,2524.5,SEAL_TOP,117.85612388772037,2.6404820517969685,0.04267726011848364,70.75465569984983,121.47791087391677,2.4930759645919705
WELL_01,2525.0,SEAL_TOP,108.36803991262342,2.6341857346317745,0.04599547399507576,70.81239020447669,117.15101123039678,2.0838387897188837
WELL_01,2525.5,SEAL_TOP,125.2213191663074,2.6297693980699224,0.04521071527910425,70.40745393147883,118.78986604832079,2.9379706230959646
WELL_01,2526.0,SEAL_TOP,121.60333079190424,2.6223836645038463,0.08033774090001597,73.23817325077351,126.41221782096757,1.7941902675844041
WELL_01,2526.5,SEAL_TOP,117.59333081990754,2.609865081394212,0.05674642364080788,72.50320741864363,116.74315196335726,4.159865437727377
WELL_01,2527.0,SEAL_TOP,106.95186094800238,2.6567188083272715,0.029645284680306694,69.89773918073057,117.39314541884885,2.491956410011315
WELL_01,2527.5,SEAL_TOP,114.90202581722468,2.6237186334202023,0.03756864071285421,67.61494635640626,121.01970609892575,1.8996641303273536
WELL_01,2528.0,SEAL_TOP,108.39602242565991,2.621349270887884,0.05196535395867516,68.3276924074567,114.72601779621102,2.1780668222204413
WELL_01,2528.5,SEAL_TOP,116.95973256886978,2.6027292268977504,0.04732642061572175,70.8255796464602,112.904057199385,1.2220562118004565
WELL_01,2529.0,SEAL_TOP,109.2524462299805,2.616774823234547,0.05466382120720382,73.71342175591222,121.92480218424166,1.8911189578461463
WELL_01,2529.5,SEAL_TOP,114.84787033677848,2.623334597187149,0.034936765884054775,68.3833978776816,118.05983435679624,1.4972294251627407
WELL_01,2530.0,SEAL_TOP,119.15477211392938,2.57354214166978,0.09831847282506445,75.29364197852013,128.41519325119222,1.737973910307371
WELL_01,2530.5,SEAL_TOP,116.79273985448333,2.607205794949062,0.06031481001954487,69.27036027727553,120.45787697774911,2.3808238482102495
WELL_01,2531.0,SEAL_TOP,126.60914886236033,2.6408432334486913,0.08398177065213017,72.04117877792567,128.3982850610137,2.1325466642693676
WELL_01,2531.5,SEAL_TOP,132.51842346574136,2.5991625467958897,0.03979254286612121,69.73780144792318,111.55521119521774,1.6638478850261476
WELL_01,2532.0,SEAL_TOP,108.92693870757041,2.610724015898,0.0637598446619052,75.36510931843965,123.42951596492743,1.6343266768332583
WELL_01,2532.5,SEAL_TOP,107.81268262921314,2.562770685358737,0.07229797928766264,75.7822636241319,125.28840018466327,1.6971251007837547
WELL_01,2533.0,SEAL_TOP,101.29492376727298,2.5767513968530826,0.09384680935413532,75.26254385822111,116.01661314595107,1.6215231483115113
WELL_01,2533.5,SEAL_TOP,115.04194959774547,2.59286747707993,0.06117451484411855,72.64940840395218,115.93849765186685,1.9027769291208552
WELL_01,2534.0,SEAL_TOP,115.9623650536952,2.6131446438136203,0.07286097085146873,69.249204089635,115.72982428580272,3.1278130936376702
WELL_01,2534.5,SEAL_TOP,117.65851209583673,2.6578129219484983,0.04128783658608616,70.15162553927229,122.73338430682202,2.0478258083708143
WELL_01,2535.0,SEAL_TOP,131.4859833990559,2.565863255492213,0.10388352106108012,78.36878979687249,130.80925904613937,3.22898622485748
WELL_01,2535.5,SEAL_TOP,107.28061231535916,2.618597147296269,0.07715128649996097,67.1175590029752,116.3887250416357,0.9796263244078711
WELL_01,2536.0,SEAL_TOP,112.84474532444354,2.6291050090062265,0.07793855639489905,72.31510321311121,128.57318631228858,1.2338158327060111
WELL_01,2536.5,SEAL_TOP,101.37294048515876,2.615643155577794,0.058611307527584526,69.45140524284949,109.55564265120029,1.938578876458921
WELL_01,2537.0,SEAL_TOP,104.56424399596118,2.601608595861858,0.07674181372075096,68.86236096283405,118.60560471374504,1.380467828527448
WELL_01,2537.5,SEAL_TOP,114.49856722181462,2.562447930332213,0.08387855801253095,74.00086486191589,120.95796715141145,1.515342807993535
WELL_01,2538.0,SEAL_TOP,114.14375712036353,2.6105695609116837,0.034118941939515646,65.97860162602791,124.41592655185711,2.02483744598763
WELL_01,2538.5,SEAL_TOP,109.40219593605931,2.5981796754314623,0.06534949776835555,70.28900792739954,122.36243090046884,2.6071948652166577
WELL_01,2539.0,SEAL_TOP,110.75599081911578,2.6089202995832967,0.045604543983883,63.74113696886384,111.48122509197795,3.2270008425559475
WELL_01,2539.5,SEAL_TOP,128.15974170801027,2.6240833498180764,0.05377409901109054,72.62715698299165,133.53011736146428,2.9594350823434765
WELL_01,2540.0,SEAL_TOP,113.97665926815387,2.5827552252548185,0.03611148898498935,69.61468669035764,113.76558947713447,1.215746610370936
WELL_01,2540.5,SEAL_TOP,109.82741692605978,2.6674575659445843,0.03296129990964013,70.65893857820261,115.72719096189572,3.3572682725284726
WELL_01,2541.0,SEAL_TOP,115.61894646118094,2.659227180706646,0.038467894966793405,70.79426187783925,113.19468369755445,1.871104022892962
WELL_01,2541.5,SEAL_TOP,107.99505397292194,2.654081933643872,0.025430006725891595,72.48029750290938,108.91088867502764,2.435583634404572
WELL_01,2542.0,SEAL_TOP,109.79485944702539,2.599323752839616,0.047821865405882596,67.4061489259442,117.88015793159785,1.4952817338384201
WELL_01,2542.5,SEAL_TOP,117.16365460623871,2.599968263380511,0.058744047263771575,68.85325985030275,117.90418901295277,2.6052642499971976
WELL_01,2543.0,SEAL_TOP,119.00733750099505,2.6258124684757034,0.03556111888003622,71.4462854745317,110.79642495506849,2.418925051506211
WELL_01,2543.5,SEAL_TOP,109.69900992843323,2.575219796050315,0.07426496671482899,67.0275682447942,114.59912741066009,2.033944298177855
WELL_01,2544.0,SEAL_TOP,117.07778001377186,2.6379207481901417,0.03739208437238978,65.35838417363402,117.15831877588718,1.3090366835573597
WELL_01,2544.5,SEAL_TOP,109.78531113758272,2.582600940780718,0.06118496678291035,69.60601476190199,123.44701358927351,1.634333418687794
WELL_01,2545.0,SEAL_TOP,121.68553689652113,2.639427107972712,0.03175732863355954,73.15427488881382,107.49470525633174,1.5132109364935977
WELL_01,2545.5,SEAL_TOP,119.61657701744431,2.6180857478225885,0.05492386534892518,69.57098463612428,120.42894819786851,1.8939415774573987
WELL_01,2546.0,SEAL_TOP,124.34225649327846,2.6086696757399825,0.06636052108253032,71.38157231521144,120.32778131843074,1.7190156230690412
WELL_01,2546.5,SEAL_TOP,118.15561713902638,2.6201378304377902,0.049475387979493426,75.71471780897825,122.63964182191488,1.7843227728913607
WELL_01,2547.0,SEAL_TOP,124.60971137731156,2.5616982998647075,0.04979811567446121,68.67561403602224,112.68204406017327,1.7684747663060985
WELL_01,2547.5,SEAL_TOP,115.14734703351641,2.5817399847389426,0.10191093280688207,73.61030334184564,128.8381456446561,0.9224241048725164
WELL_01,2548.0,SEAL_TOP,116.88491646486852,2.5535816214701232,0.07927162984717417,75.49324899304223,124.19203497984059,1.7294378451345103
WELL_01,2548.5,SEAL_TOP,120.06225492885028,2.56697116529263,0.1167673214451099,76.3843260670191,126.35164642903086,1.4854260764172833
WELL_01,2549.0,SEAL_TOP,121.64268653235396,2.622840727666276,0.03859790435227832,68.86496786274348,120.18004984863484,2.2477482052344513
WELL_01,2549.5,SEAL_TOP,123.3003195540632,2.6078159340961924,0.04724959002863132,68.42684191809789,117.8603215965271,2.2823425577555088
WELL_01,2550.0,SEAL_TOP,121.05590893316281,2.644030747830972,0.03694586689555936,73.26562555749561,119.61508864929195,3.8575247254973366
WELL_01,2550.5,SEAL_TOP,108.80968640717141,2.583869269464482,0.02888363241721457,71.7873518507312,117.69378780072984,1.9614667706547584
WELL_01,2551.0,SEAL_TOP,117.23974901055857,2.687246719127265,0.03186277381754059,69.43673589230947,117.16570212628363,2.578390840006345
WELL_01,2551.5,SEAL_TOP,118.84807385389371,2.581040313158633,0.06559710060697828,72.98326082375273,128.88293214289135,3.2028601155118674
WELL_01,2552.0,SEAL_TOP,127.74549301311518,2.58984517342662,0.04721960808922037,71.00155260775392,120.5232726527207,2.9332593532785185
WELL_01,2552.5,SEAL_TOP,101.46028296228144,2.5723707340456388,0.09823875798651535,71.44673247034825,118.94166348154853,1.1206931136906992
WELL_01,2553.0,SEAL_TOP,121.58536467169532,2.571376265621691,0.06183294917971009,68.55831072548875,119.9329492969561,3.586958806630256
WELL_01,2553.5,SEAL_TOP,112.92326918909116,2.627040353768816,0.022421426172047343,67.29212495744349,104.06572920896355,1.9623524385088027
WELL_01,2554.0,SEAL_TOP,113.15252375833057,2.638170033033382,0.07740515912033546,74.93705188372762,120.95999448717387,1.3577964284678778
WELL_01,2554.5,SEAL_TOP,135.5868784259989,2.6042378866600515,0.061480460850362205,73.10940968860206,124.12283071751834,1.9014581446433998
WELL_01,2555.0,SEAL_TOP,110.41070394495812,2.6144347733928575,0.046328526468990196,68.15714795183567,114.73293090200379,2.0759061564341352
WELL_01,2555.5,SEAL_TOP,112.96018226063316,2.5105258862542494,0.09759982471456721,76.34477220946201,129.61634532197922,0.9679843097402908
WELL_01,2556.0,SEAL_TOP,112.25849924735721,2.5767767238694756,0.05071397835010521,68.08485658201643,113.98928869075395,3.6930099706990576
WELL_01,2556.5,SEAL_TOP,122.48542714517968,2.59920014356994,0.09178887737485397,71.31007908958894,123.20728706538887,2.373648628430029
WELL_01,2557.0,SEAL_TOP,105.22297752886443,2.5856231444803144,0.0778249607543097,70.42211779058567,123.7445314002039,2.336465551883283
WELL_01,2557.5,SEAL_TOP,112.11227067344736,2.556235982996923,0.0889832450841062,74.42480946601336,125.75706749382445,1.794642659796882
WELL_01,2558.0,SEAL_TOP,117.60906417793694,2.651559055037397,0.028722160590367425,68.45281312096377,114.28434842136215,2.8872382130852
WELL_01,2558.5,SEAL_TOP,109.36525047565793,2.592492919968719,0.024788467590911002,69.31068499524822,109.50557094818198,3.6962734789130227
WELL_01,2559.0,SEAL_TOP,98.34456473693022,2.578466879774627,0.10241140920725095,72.27352938456086,120.88549156024636,2.2998521093454616
WELL_01,2559.5,SEAL_TOP,114.69892238060122,2.587168780928741,0.08758254705041303,73.4143376704958,122.13612062478846,1.9605326808414916
WELL_01,2560.0,SEAL_TOP,117.46241415113647,2.6033610218096688,0.017245790183584353,69.89783591393926,115.54477659904819,1.8752706821879792
WELL_01,2560.5,SEAL_TOP,115.14747146452315,2.5849888510167345,0.06868954263404177,69.72070103049967,121.98514228249462,1.4200849707719143
WELL_01,2561.0,SEAL_TOP,118.26602204571577,2.6626523335126002,0.017435409894053983,69.31575165265824,116.0306255303399,2.8209932096383583
WELL_01,2561.5,SEAL_TOP,128.3237955557006,2.539958705497619,0.08535925162545326,71.0353810106398,122.8459977338813,2.0183473805720733
WELL_01,2562.0,SEAL_TOP,119.14127216375299,2.6232768656085543,0.04185640467116336,68.16490023582924,115.8664522198464,1.2223995810016282
WELL_01,2562.5,SEAL_TOP,107.61413403111277,2.605947255030873,0.026207884859591656,70.36110925910025,110.75154958108605,5.025278640497299
WELL_01,2563.0,SEAL_TOP,118.94654320704711,2.5800753781761907,0.06462090309237184,73.49199675115509,118.9401475781143,2.0872566908864854
WELL_01,2563.5,SEAL_TOP,135.48067630615037,2.635532956276979,0.05759850250688375,71.1100142558166,122.6699528098296,3.717039072258409
WELL_01,2564.0,SEAL_TOP,109.98426353769786,2.5887103879239444,0.10531121394992321,72.49060046027836,127.71772830036677,2.811002659221048
WELL_01,2564.5,SEAL_TOP,119.97447969773756,2.6162632841023243,0.020744382002738586,67.93448003110038,115.39520789861646,2.4852727565258586
WELL_01,2565.0,SEAL_TOP,116.42160800746603,2.6395426530009636,0.026616391032247465,70.16485449137473,118.16253382703623,2.919523548088899
WELL_01,2565.5,SEAL_TOP,121.67137723639124,2.5946362307280006,0.07147950198071092,68.37569803840246,124.26151471948145,2.1507957094027144
WELL_01,2566.0,SEAL_TOP,117.172630697563,2.601912622286424,0.02808128560449226,71.45624162342548,116.06824111779181,2.5387514997109153
WELL_01,2566.5,SEAL_TOP,115.22654700904368,2.6278991675338546,0.06074390348739363,69.78833564191545,120.56517261248165,1.7012288272753056
WELL_01,2567.0,SEAL_TOP,111.52403018054147,2.61635032160588,0.05227069691328401,68.87583373239175,123.54681962810221,1.4623352215975507
WELL_01,2567.5,SEAL_TOP,113.50502684670913,2.649419404451484,0.04900672354314563,70.51739389168577,122.52400624548984,1.1891051506401478
WELL_01,2568.0,SEAL_TOP,117.13640212695407,2.590376522313946,0.08224076989058593,75.54539889215273,121.19260660441778,3.2753305150626835
WELL_01,2568.5,SEAL_TOP,133.391184988954,2.6006656599732243,0.05092903598900852,75.7922573908653,127.94774100983706,1.6655346301100549
WELL_01,2569.0,SEAL_TOP,111.63850546323314,2.5766721986402774,0.05295538477848732,67.83887453849937,114.61341277368005,1.5287005071442439
WELL_01,2569.5,SEAL_TOP,114.72252090090575,2.639370986085292,0.06585536831341302,68.91551961174957,124.70686560978588,1.855679776158759
WELL_01,2570.0,SEAL_TOP,114.60429032278054,2.5642790839828185,0.0768704873041651,73.18173994555056,122.84961573081077,2.376206059129405
WELL_01,2570.5,SEAL_TOP,117.31334915126254,2.5430196227703874,0.12138250349777235,74.50753028995463,125.88416572170073,1.646629034707131
WELL_01,2571.0,SEAL_TOP,109.90090298154786,2.6182185462414793,0.08972541327768879,71.29263055960776,119.8200168809148,2.3587754925514335
WELL_01,2571.5,SEAL_TOP,110.58221564575223,2.5982056039383665,0.07582329544388777,67.95560843537372,127.6343815598885,3.7498069780718013
WELL_01,2572.0,SEAL_TOP,110.09769047612491,2.6194160390169223,0.05030746100160039,70.61897059770008,120.6888005923181,4.0419157257716725
WELL_01,2572.5,SEAL_TOP,113.58442218004761,2.5854850926347326,0.04004256888653865,67.53430978464036,117.11068939076196,3.748075217174144
WELL_01,2573.0,SEAL_TOP,110.85910960771062,2.6003934035049516,0.06559469879097246,73.9764965537142,130.2639069874775,1.6608725719827266
WELL_01,2573.5,SEAL_TOP,111.08448445985422,2.6024692707956127,0.0861040219267268,77.18301840483001,125.19190826075646,1.7636666199834503
WELL_01,2574.0,SEAL_TOP,119.72523864553847,2.6047238623940046,0.08771758951457269,74.81952815591505,128.62877119208184,3.011386600230711
WELL_01,2574.5,SEAL_TOP,126.05727192830022,2.588658737599773,0.07621774718974106,73.68884244814392,128.6429337899448,1.5026341916936246
WELL_01,2575.0,SEAL_TOP,117.94938647098321,2.6130937233045084,0.05016652969181598,73.75355803050277,119.97845310266317,2.0327711738619643
WELL_01,2575.5,SEAL_TOP,104.12115087216064,2.607144850165516,0.07865633915068052,76.71947733178075,119.61238378060055,2.1594418709806584
WELL_01,2576.0,SEAL_TOP,116.99506946968604,2.573040362694761,0.09943633199408686,74.85478566095097,127.90756961855035,2.1349866071530235
WELL_01,2576.5,SEAL_TOP,111.42853108359577,2.6282016063796507,0.06485224982245769,68.44048359651624,120.67695083604636,1.5653428842023993
WELL_01,2577.0,SEAL_TOP,124.56037303139874,2.619586708282906,0.021920327380405627,70.0430915443316,122.7957946310999,1.9545003575436115
WELL_01,2577.5,SEAL_TOP,110.55840378645442,2.5335279574375824,0.10702892673601475,68.58599499229635,127.2575788438634,1.6777073722365272
WELL_01,2578.0,SEAL_TOP,106.8301374629543,2.5978133344574172,0.07770891118248383,70.1009855081399,116.00546147848246,2.714227128002357
WELL_01,2578.5,SEAL_TOP,120.20160942366928,2.653025472347055,0.05752060340551542,68.6589942819652,114.40581917256844,1.5698488739578895
WELL_01,2579.0,SEAL_TOP,114.63531186915601,2.5944064838787915,0.0660834862330673,72.2999311456814,115.77999229391037,3.315023763157996
WELL_01,2579.5,SEAL_TOP,114.34279057285946,2.592618836817165,0.08793239578970319,74.17109178939815,125.86169915951915,2.339284647805608
WELL_01,2580.0,SEAL_TOP,120.14178207894035,2.584991419302553,0.09322881325331078,75.77884859586362,124.78207025762254,3.3107945502229357
WELL_01,2580.5,SEAL_TOP,109.58886158352584,2.5702284181168134,0.1050235108227704,70.25871171476524,125.60380330413219,1.575825245486216
WELL_01,2581.0,SEAL_TOP,121.7251483919098,2.60608211378155,0.04368440051744023,65.72499305063516,117.12851904905739,0.8562348493430111
WELL_01,2581.5,SEAL_TOP,102.32877741211422,2.6103872291635652,0.07901036640360744,72.22229912594439,116.75275967176925,1.9668793607117032
WELL_01,2582.0,SEAL_TOP,114.97117968727545,2.664304295466539,0.031040882770186427,71.01858990293071,115.3971350178969,2.01890891462201
WELL_01,2582.5,SEAL_TOP,116.66706246358042,2.6363205654369852,0.01,65.71174562636355,109.7935793299574,1.8125996364129893
WELL_01,2583.0,SEAL_TOP,129.38149221479617,2.5787047216066736,0.07602107153167524,75.07118653974565,129.88738487768123,2.7642489472052927
WELL_01,2583.5,SEAL_TOP,115.4770429593614,2.634585647422319,0.04382658055736065,70.81841130129257,121.59978479647202,2.497917316182679
WELL_01,2584.0,SEAL_TOP,123.39642172255468,2.647970511857619,0.0466191197109858,71.33007516231041,127.87099231131242,1.571344220169835
WELL_01,2584.5,SEAL_TOP,128.88771042532198,2.585003722719714,0.06494776958656619,71.55013917638885,121.49497737727461,2.320088338285741
WELL_01,2585.0,SEAL_TOP,119.18268390428399,2.6151480102673235,0.045657499901535524,75.69825677957323,125.72305025324506,2.3299818199389426
WELL_01,2585.5,SEAL_TOP,115.3040278253456,2.618087361942293,0.06300078316795653,68.6984801071353,119.45619983594281,1.115321556374767
WELL_01,2586.0,SEAL_TOP,118.19378498084224,2.5807854145730893,0.07617989849256852,76.46783779325195,117.72939189915088,1.1979550432498702
WELL_01,2586.5,SEAL_TOP,116.79561454847978,2.6274650991124684,0.08617745756530386,71.99566011507342,128.03713499948665,1.9732249134988058
WELL_01,2587.0,SEAL_TOP,113.61898160047345,2.6047394481324604,0.08209149843716682,68.57778015037422,128.62090343580627,3.2419634667499824
WELL_01,2587.5,SEAL_TOP,109.99549838792376,2.609929438405117,0.06989508833593522,71.89336587854729,118.38446562647846,1.5810339026228313
WELL_01,2588.0,SEAL_TOP,114.79556743206844,2.5966013347537475,0.08931822548148412,72.25188782410288,126.91749926999657,0.7379769140392523
WELL_01,2588.5,SEAL_TOP,124.19012560297682,2.628558609817011,0.016507155530547504,65.85787448852338,110.59572315653406,3.0024738218283242
WELL_01,2589.0,SEAL_TOP,111.25839038950487,2.5973300377455693,0.0686625970432679,72.46813588525339,120.92218373829158,1.2764718463301103
WELL_01,2589.5,SEAL_TOP,122.97013455557712,2.5753433884677808,0.047656085420967186,69.80093195971547,125.64385045059956,2.693185760040727
WELL_01,2590.0,SEAL_TOP,112.21078292473713,2.603507705675536,0.051268557392039275,75.25809005577877,120.02427170860187,2.324864498385876
WELL_01,2590.5,SEAL_TOP,123.24226763225474,2.5940466496227352,0.06596972897566283,71.78108181368775,121.77599987401813,1.9741134229228225
WELL_01,2591.0,SEAL_TOP,120.82103634909583,2.6223420165715026,0.06129864714518248,71.47771072052682,121.40652034250246,0.9937962641017632
WELL_01,2591.5,SEAL_TOP,122.33062139761985,2.623453593823404,0.06866221189744981,65.1420895865865,130.62917957543436,1.904635802869846
WELL_01,2592.0,SEAL_TOP,123.86546253390013,2.639817583760168,0.034002351821861725,67.3031837320955,115.50504927414383,3.9081267003235363
WELL_01,2592.5,SEAL_TOP,113.47454079389323,2.622674826895099,0.06543582182949306,72.49434543653281,121.1295135774924,2.272506781953738
WELL_01,2593.0,SEAL_TOP,134.2273246819062,2.611107828612254,0.058559530074160364,75.44133321377167,127.16894134375872,3.0301368620848144
WELL_01,2593.5,SEAL_TOP,120.10984177623348,2.667267130421224,0.031424877181737906,66.50198648370697,118.31225216101707,1.5359523821694512
WELL_01,2594.0,SEAL_TOP,114.48689322725606,2.6068696351930662,0.068219060257587,72.61992072763283,127.4963568938093,2.3440593376462133
WELL_01,2594.5,SEAL_TOP,113.04674691767481,2.6166601278177093,0.08410217920720893,69.54331859446567,125.27989561398782,2.5562916660892685
WELL_01,2595.0,SEAL_TOP,112.61949197312006,2.575454107574594,0.09439267033279049,73.65534060595014,123.4716836420953,2.0109351189931925
WELL_01,2595.5,SEAL_TOP,106.22979930483838,2.671863580629267,0.023998727935142634,65.30548115482372,110.08873512946906,0.9412567211765083
WELL_01,2596.0,SEAL_TOP,109.88830601848399,2.6708583126298,0.026922755164812538,70.53257996256592,112.23060269348733,4.39953877880243
WELL_01,2596.5,SEAL_TOP,122.85412389593276,2.5486054455689473,0.051879215412284435,76.90370997699146,114.61412672093252,1.124409061660212
WELL_01,2597.0,SEAL_TOP,123.18056345607712,2.5938614628439014,0.12099381015848182,77.80236490762475,131.58529720567535,2.6961979828609044
WELL_01,2597.5,SEAL_TOP,121.07142871829411,2.602332688399371,0.06702978559923439,71.9778939720232,118.85872808017788,1.812869417728293
WELL_01,2598.0,SEAL_TOP,101.45634548643692,2.5821290903236287,0.05754150933013125,66.7022744553641,118.41842464049651,3.2555068596249686
WELL_01,2598.5,SEAL_TOP,122.3465328480185,2.6097061829036763,0.020737484909420567,71.14189262297894,112.11790339127421,1.848779290011759
